0,1,2,3,4,5,6
신한 다우존스지수 선물 ETN(H),Q500009,2000000,27900000000.0,0.0,0,0
이디티,A215090,26144727,27844134255.0,0.0,2614,100
한국전자홀딩스,A006200,46803136,27754259648.0,0.0,23401,500
신한 금 선물 ETN(H),Q500016,2000000,27720000000.0,0.0,0,0
TIGER 미국다우존스30,A245340,1900000,27711500000.0,0.0,0,0
알티캐스트,A085810,21223160,27696223800.0,0.0,10987,500
패션플랫폼,A225590,26636713,27435814390.0,6.599999904632568,2663,100
KOSEF 미국달러선물,A138230,2090000,27379000000.0,0.0,0,0
한류AI센터,A222810,38882247,27334219641.0,0.0,3888,100
THE MIDONG,A161570,13791786,27307736280.0,0.0,6895,500
윈하이텍,A192390,10656896,27228369280.0,0.0,5328,500
미래에셋 미국 헬스케어 ETN(H),Q590016,2000000,27160000000.0,0.0,0,0
미래에셋 미국 항공우주 ETN(H),Q590009,2000000,27060000000.0,0.0,0,0
KINDEX 삼성그룹섹터가중,A108450,2700000,26986500000.0,0.0,0,0
일야,A058450,31740000,26979000000.0,0.0,15870,500
이에스브이,A223310,162355455,26951005530.0,0.0,16235,100
TIGER 농산물선물Enhanced(H),A137610,6900000,26944500000.0,0.0,0,0
전진바이오팜,A110020,4795928,26857196800.0,0.0,2397,500
씨케이에이치,A900120,110404457,26828283051.0,0.0,5,0
QV 바이오 TOP5 ETN,Q550014,2000000,26780000000.0,0.0,0,0
진양폴리,A010640,10000000,26750000000.0,3.5399999618530273,5000,500
삼화전자,A011230,10457940,26615457300.0,0.0,10457,1000
씨아이테크,A004920,24070772,26598203060.0,0.0,12035,500
코너스톤네트웍스,A033110,129772391,26473567764.0,0.0,64886,500
유안타증권우,A003475,12912212,26470034600.0,0.0,64561,5000
엔피케이,A048830,18723923,26400731430.0,0.0,9361,500
TIGER 일본TOPIX(합성 H),A195920,2200000,26323000000.0,0.0,0,0
미래에셋 중국 심천 100 ETN,Q590018,2000000,26300000000.0,0.0,0,0
우리조명,A037400,24923346,26169513300.0,21.8700008392334,12461,500
동양에스텍,A060380,10000000,26100000000.0,13.380000114440918,5000,500
KINDEX 일본TOPIX인버스(합성 H),A205720,4200000,25998000000.0,0.0,0,0
경인전자,A009140,1570797,25996690350.0,106.7699966430664,7853,5000
디지캡,A197140,7409323,25932630500.0,0.0,3704,500
한창산업,A079170,5200000,25922000000.0,22.049999237060547,2600,500
신한 레버리지 미국달러 선물 ETN,Q500035,2000000,25910000000.0,0.0,0,0
청호컴넷,A012600,8576351,25729053000.0,0.0,42881,5000
태원물산,A001420,7600000,25726000000.0,47.66999816894531,3800,500
BYC우,A001465,215385,25630815000.0,0.0,1076,5000
신화콘텍,A187270,10143845,25613208625.0,0.0,5071,500
KODEX 삼성그룹밸류,A213610,4000000,25580000000.0,0.0,0,0
풍강,A093380,9879313,25538024105.0,33.13999938964844,4939,500
성안,A011300,56857860,25529179140.0,0.0,28428,500
오킨스전자,A080580,6991809,25485143805.0,110.44999694824219,3495,500
토탈소프트,A045340,8558040,25460169000.0,9.880000114440918,4279,500
에스티오,A098660,12500976,25439486160.0,7.760000228881836,6250,500
TIGER 코스닥150선물인버스,A250780,3700000,25419000000.0,0.0,0,0
ARIRANG 단기채권액티브,A278620,241000,25365250000.0,0.0,0,0
비츠로시스,A054220,52295547,25363340295.0,0.0,26147,500
한프,A066110,52799600,25343808000.0,0.0,26399,500
서연탑메탈,A019770,11650000,25222250000.0,0.0,5825,500
미래에셋 미디어엔터 Core5 ETN,Q520014,2000000,25150000000.0,0.0,0,0
ARIRANG 미국장기우량회사채,A332620,240000,25123200000.0,0.0,0,0
이스트아시아홀딩스,A900110,109000686,25070157780.0,6.760000228881836,528,0
듀오백,A073190,11968040,25013203600.0,0.0,5984,500
KODEX 미국나스닥100선물(H),A304940,2150000,24983000000.0,0.0,0,0
이미지스,A115610,7669128,24847974720.0,0.0,3834,500
미래에셋 미국 중형주 ETN(H),Q590008,2000000,24650000000.0,0.0,0,0
ARIRANG 코스피중형주,A301440,3250000,24635000000.0,0.0,0,0
제너셈,A217190,8769174,24597533070.0,7.619999885559082,4384,500
TIGER 미국달러단기채권액티브,A329750,2330000,24558200000.0,0.0,0,0
한진칼우,A18064K,536766,24503367900.0,0.0,1341,2500
광진윈텍,A090150,9658393,24484026255.0,12.069999694824219,4829,500
삼성 KRX 금현물 ETN,Q530067,2000000,24440000000.0,0.0,0,0
에스앤씨엔진그룹,A900080,123759593,24380639821.0,2.0899999141693115,641,0
ARIRANG 단기우량채권,A263190,460000,24366200000.0,0.0,0,0
삼성 바이오 테마주 ETN,Q530005,2000000,24290000000.0,0.0,0,0
에이리츠,A140910,3792775,24159976750.0,3.2799999713897705,18963,5000
미래에셋 일본 대형주 ETN(H),Q590005,2000000,24110000000.0,0.0,0,0
미디어젠,A279600,4638281,23979912770.0,0.0,2319,500
이즈미디어,A181340,7045100,23953340000.0,0.0,3522,500
누리플랜,A069140,5636374,23926407630.0,0.0,2818,500
ARIRANG 미국단기우량회사채,A332610,230000,23844100000.0,0.0,0,0
대동기어,A008830,8987520,23816928000.0,0.0,4493,500
신화실업,A001770,1214878,23811608800.0,24.709999084472656,6074,5000
디에스티,A033430,64191253,23750763610.0,0.0,6419,100
LG하우시스우,A108675,1032330,23743590000.0,0.0,5161,5000
대신 인버스 2X 니켈선물 ETN(H),Q510010,2000000,23690000000.0,0.0,0,0
세미콘라이트,A214310,26632293,23676108477.0,0.0,13316,500
대신 WTI원유 선물 ETN(H),Q510001,8000000,23640000000.0,0.0,0,0
QV 레버리지 S&P500 ETN,Q550044,2000000,23630000000.0,0.0,0,0
ARIRANG KS모멘텀가중TR,A333960,2350000,23617500000.0,0.0,0,0
멜파스,A096640,22674524,23468132340.0,0.0,11337,500
SK디스커버리우,A006125,1358455,23297503250.0,0.0,6792,5000
ARIRANG KS퀄리티가중TR,A333980,2200000,23276000000.0,0.0,0,0
한국정보공학,A039740,8018397,23253351300.0,13.0,4009,500
파워 200,A152870,900000,23233500000.0,0.0,0,0
QV 스마트리밸런싱 260/4 ETN,Q550033,2000000,23170000000.0,0.0,0,0
미래에셋 미국 고배당주 ETN(H),Q590017,2000000,23000000000.0,0.0,0,0
크루셜텍,A114120,65767892,22755690632.0,0.0,65767,1000
TIGER 로우볼,A174350,2520000,22743000000.0,0.0,0,0
KODEX 배당성장,A211900,2250000,22713750000.0,0.0,0,0
솔고바이오,A043100,161725785,22641609900.0,0.0,80862,500
TIGER 200TR,A310960,1700000,22491000000.0,0.0,0,0
코이즈,A121850,15411517,22423757235.0,0.0,7705,500
신한 인버스 2X 다우존스지수 선물 ETN(H),Q500028,4000000,22340000000.0,0.0,0,0
에이치케이,A044780,18505787,22299473335.0,26.770000457763672,9252,500
미래에셋 미국 시니어론 100 ETN,Q520021,2000000,22270000000.0,0.0,0,0
미래에셋 레버리지 원유선물혼합 ETN(H),Q520009,11000000,22000000000.0,0.0,0,0
미래에셋 일본 중형주 ETN(H),Q590006,2000000,21820000000.0,0.0,0,0
TIGER 가격조정,A217790,1180000,21818200000.0,0.0,0,0
미래에셋 호주 ASX200 ETN(H),Q520012,2000000,21740000000.0,0.0,0,0
TRUE 빅5 동일가중 ETN,Q570003,2000000,21730000000.0,0.0,0,0
신한 인버스 구리 선물 ETN(H),Q500008,2000000,21600000000.0,0.0,0,0
대덕전자1우,A00806K,3307876,21501194000.0,0.0,1653,500
KODEX TRF3070,A329650,2100000,21462000000.0,0.0,0,0
KINDEX 코스피,A305050,1100000,21433500000.0,0.0,0,0
대동금속,A020400,2607711,21409307310.0,0.0,2607,1000
삼성 S&P500 VIX S/T 선물 ETN(H) B,Q530065,750000,21386250000.0,0.0,0,0
현진소재,A053660,53201003,21280401200.0,0.0,26600,500
KOSEF 미국달러선물레버리지,A225800,2020000,21270600000.0,0.0,0,0
미래에셋 유럽 중형주 ETN(H),Q590004,2000000,21270000000.0,0.0,0,0
미래에셋 유럽 대형주 ETN(H),Q590003,2000000,21240000000.0,0.0,0,0
KODEX 미국FANG플러스(H),A314250,1450000,21235250000.0,0.0,0,0
에이프런티어,A036180,17600341,21208410905.0,0.0,8800,500
신한 구리 선물 ETN(H),Q500018,2000000,21200000000.0,0.0,0,0
전방,A000950,1680000,21084000000.0,0.0,8400,5000
하이골드3호,A153360,16149790,20994727000.0,23.209999084472656,80748,5000
KINDEX 레버리지,A152500,5300000,20908500000.0,0.0,0,0
QV KTOP30 ETN,Q550026,2000000,20900000000.0,0.0,0,0
ARIRANG 미국S&P500(H),A269540,1800000,20898000000.0,0.0,0,0
삼성 화학 테마주 ETN,Q530012,2000000,20880000000.0,0.0,0,0
모두투어리츠,A204210,7826815,20858461975.0,7.650000095367432,39134,5000
자안,A221610,28255655,20824417735.0,105.27999877929688,2825,100
삼성 미국 중소형 성장주 ETN,Q530021,2000000,20740000000.0,0.0,0,0
디자인,A227100,2660910,20728488900.0,0.0,1330,500
동일철강,A023790,7345085,20713139700.0,5.349999904632568,3672,500
세진티에스,A067770,8396593,20613635815.0,0.0,4198,500
성호전자,A043260,35598043,20611266897.0,0.0,17799,500
에이엔피,A015260,82784868,20530647264.0,0.0,41392,500
웹스,A196700,13698476,20479221620.0,0.0,6849,500
삼성 레버리지 은 선물 ETN(H),Q530061,2000000,20410000000.0,0.0,0,0
미래에셋 미국 시니어론 100 ETN(H),Q520020,2000000,20320000000.0,0.0,0,0
TIGER 코스피대형주,A277640,2150000,20242250000.0,0.0,0,0
미래에셋 인버스 원유선물혼합 ETN(H),Q520011,1000000,20205000000.0,0.0,0,0
티피씨글로벌,A130740,10324479,20184356445.0,0.0,5162,500
미래에셋 에너지화학 Core5 ETN,Q520006,2000000,20070000000.0,0.0,0,0
형지I&C,A011080,38955668,20062169020.0,0.0,19477,500
세기상사,A002420,407592,20053526400.0,0.0,2037,5000
디엠티,A134580,11250000,20025000000.0,0.0,5625,500
PN풍년,A024940,10000000,20000000000.0,3.690000057220459,5000,500
수성,A084180,13171214,19954389210.0,0.0,6585,500
신한 코스피 콘도르 6/10% ETN,Q500042,2000000,19950000000.0,0.0,0,0
신한 코스피 월별 양매도 5% OTM ETN,Q500047,2000000,19940000000.0,0.0,0,0
영신금속,A007530,12832968,19762770720.0,3.4200000762939453,6416,500
지코,A010580,64581636,19761980616.0,0.0,32290,500
KINDEX 중국본토CSI300레버리지(합성),A219900,5800000,19720000000.0,0.0,0,0
코리아에스이,A101670,18900000,19656000000.0,0.0,3780,200
신한 코스피 월별 양매도 3% OTM ETN,Q500046,2000000,19620000000.0,0.0,0,0
미래에셋 원자재 선물 ETN(H),Q520003,3000000,19560000000.0,0.0,0,0
삼성 미국 중소형 성장주 ETN(H),Q530017,2000000,19540000000.0,0.0,0,0
태영건설우,A009415,2557480,19539147200.0,0.0,1278,500
인포마크,A175140,3653256,19508387040.0,0.0,1826,500
KINDEX 중기국고채,A114460,180000,19445400000.0,0.0,0,0
하이트진로2우B,A000087,1130138,19438373600.0,0.0,5650,5000
TIGER 우량가치,A227570,2340000,19386900000.0,0.0,0,0
세방우,A004365,3689250,19368562500.0,0.0,1844,500
KODEX 국채선물10년,A152380,264000,19154520000.0,0.0,0,0
KODEX MSCI KOREA ESG유니버설,A289040,2500000,19087500000.0,0.0,0,0
KOSEF 미국달러선물인버스2X,A230480,2570000,19082250000.0,0.0,0,0
디지아이,A043360,9000000,19080000000.0,0.0,4500,500
KOSEF 200선물레버리지,A253250,2100000,18900000000.0,0.0,0,0
에이아이비트,A039230,104362573,18889625713.0,0.0,52181,500
마이다스 200커버드콜5%OTM,A137930,1600000,18880000000.0,0.0,0,0
신한 은 선물 ETN(H),Q500017,2000000,18880000000.0,0.0,0,0
신한 코스피 콘도르 4/10% ETN,Q500039,2000000,18870000000.0,0.0,0,0
포티스,A141020,174440126,18839533608.0,0.0,87220,500
삼성 코스피 풋매도 4% OTM ETN,Q530066,2000000,18810000000.0,0.0,0,0
TIGER 200 헬스케어,A227540,880000,18805600000.0,0.0,0,0
에스모 머티리얼즈,A087730,9768571,18804499175.0,0.0,4884,500
KODEX 배당성장채권혼합,A237370,1800000,18729000000.0,0.0,0,0
TIGER 모멘텀,A147970,1100000,18722000000.0,0.0,0,0
ARIRANG 고배당저변동50,A251590,2350000,18694250000.0,0.0,0,0
하나금융11호스팩,A284620,5401000,18687460000.0,230.66000366210938,540,100
대한항공우,A003495,1110794,18661339200.0,0.0,5553,5000
한국정밀기계,A101680,8404000,18614860000.0,0.0,4202,500
광진실업,A026910,6405405,18543647475.0,0.0,3202,500
글로스퍼랩스,A032860,73558840,18463268840.0,0.0,36779,500
대상우,A001685,1370223,18429499350.0,0.0,1370,1000
남양유업우,A003925,166662,18416151000.0,0.0,833,5000
ARIRANG 200선물인버스2X,A253160,1350000,18238500000.0,0.0,0,0
HANARO KRX300,A304760,1550000,18220250000.0,0.0,0,0
청보산업,A013720,8178771,18156871620.0,58.41999816894531,4089,500
TIGER 200 금융,A139270,3820000,18125900000.0,0.0,0,0
신한 USD K200 선물 바이셀 ETN,Q500002,2000000,18110000000.0,0.0,0,0
삼성 미국 대형 가치주 ETN,Q530020,2000000,18100000000.0,0.0,0,0
QV 의료 TOP5 ETN,Q550012,2000000,18020000000.0,0.0,0,0
ARIRANG KS로우볼가중TR,A333940,1950000,17988750000.0,0.0,0,0
신한 인버스 2X 은 선물 ETN(H),Q500030,2000000,17930000000.0,0.0,0,0
HANARO 200선물레버리지,A304780,1650000,17902500000.0,0.0,0,0
FOCUS KRX300,A292730,1500000,17827500000.0,0.0,0,0
TREX 200,A108590,700000,17773000000.0,0.0,0,0
QV 롱숏 K150 매수 로우볼 매도 ETN,Q550004,2000000,17680000000.0,0.0,0,0
TRUE 인버스 2X 유로스탁스50 ETN(H),Q570027,2000000,17490000000.0,0.0,0,0
미래에셋 Q150 Core5 ETN,Q520013,2000000,17470000000.0,0.0,0,0
KBSTAR 글로벌4차산업IT(합성 H),A276650,1250000,17381250000.0,0.0,0,0
신한 레버리지 S&P500 선물 ETN,Q500050,2000000,17370000000.0,0.0,0,0
엔에이치스팩14호,A319400,8620000,17326200000.0,0.0,862,100
신한 인버스 2X S&P500 선물 ETN,Q500051,2000000,17260000000.0,0.0,0,0
대신 2X 니켈선물 ETN(H),Q510007,2000000,17230000000.0,0.0,0,0
신한 인버스 은 선물 ETN(H),Q500007,2000000,17030000000.0,0.0,0,0
KODEX 자동차,A091180,1650000,16970250000.0,0.0,0,0
케이피티유,A054410,5060000,16925700000.0,0.0,2530,500
KODEX 미국채울트라30년선물(H),A304660,1200000,16890000000.0,0.0,0,0
TIGER 미국달러선물인버스2X,A261120,2000000,16880000000.0,0.0,0,0
삼성 미국 대형 가치주 ETN(H),Q530016,2000000,16870000000.0,0.0,0,0
하이트론,A019490,5530735,16841088075.0,0.0,13826,2500
디젠스,A113810,32628051,16705562112.0,0.0,16314,500
KODEX 심천ChiNext(합성),A256750,1800000,16686000000.0,0.0,0,0
신한 인버스 2X 천연가스 선물 ETN,Q500054,1000000,16640000000.0,0.0,0,0
엘디티,A096870,6678400,16629216000.0,0.0,3339,500
신한 K200 USD 선물 바이셀 ETN,Q500001,2000000,16490000000.0,0.0,0,0
TRUE 코리아프리미어 ETN,Q570009,2000000,16490000000.0,0.0,0,0
샘코,A263540,8164945,16452364175.0,0.0,4082,500
QV 화학 TOP5 ETN,Q550013,2000000,16360000000.0,0.0,0,0
QV 인버스 레버리지 10년 국채선물 ETN,Q550047,1000000,16355000000.0,0.0,0,0
KINDEX 골드선물 레버리지(합성 H),A225130,900000,16227000000.0,0.0,0,0
삼성 Alerian 에너지인프라 MLP ETN,Q530033,3000000,16200000000.0,0.0,0,0
한국주강,A025890,11309259,16172240370.0,0.0,5654,500
미래에셋 글로벌 리츠 ETN(H),Q590012,2000000,16170000000.0,0.0,0,0
신한 브렌트원유 선물 ETN(H),Q500004,4000000,16100000000.0,0.0,0,0
미래에셋 미국 리츠 ETN(H),Q590013,2000000,16040000000.0,0.0,0,0
HANARO 고배당,A322410,2300000,15950500000.0,0.0,0,0
미래에셋 인버스 에너지화학 Core5 ETN,Q520007,2000000,15820000000.0,0.0,0,0
케이비제18호스팩,A323940,7822000,15683110000.0,0.0,782,100
KODEX KTOP30,A229720,1200000,15600000000.0,0.0,0,0
엔에이치스팩12호,A273060,7510000,15545700000.0,103.5,751,100
ARIRANG KS밸류가중TR,A333970,1650000,15501750000.0,0.0,0,0
TRUE 섹터탑픽 ETN,Q570008,2000000,15470000000.0,0.0,0,0
삼성 Cushing 에너지인프라 MLP ETN,Q530032,3000000,15405000000.0,0.0,0,0
KODEX Fn멀티팩터,A337120,1700000,15351000000.0,0.0,0,0
QV 에너지 TOP5 ETN,Q550005,2000000,15320000000.0,0.0,0,0
삼성스팩2호,A291230,7550000,15288750000.0,92.04000091552734,755,100
삼성 미국 중소형 가치주 ETN,Q530022,2000000,15240000000.0,0.0,0,0
KODEX 글로벌4차산업로보틱스(합성),A276990,1350000,15207750000.0,0.0,0,0
삼성 온라인쇼핑 테마주 ETN,Q530011,2000000,15120000000.0,0.0,0,0
TIGER 단기선진하이일드(합성 H),A182490,1400000,15099000000.0,0.0,0,0
KBSTAR 중소형고배당,A281990,1950000,15083250000.0,0.0,0,0
TIGER 코스피고배당,A210780,1650000,15081000000.0,0.0,0,0
넥센타이어1우B,A002355,6500000,15080000000.0,0.0,3250,500
KODEX 200 중소형,A226980,2000000,15040000000.0,0.0,0,0
QV 자동차 TOP5 ETN,Q550011,2000000,15040000000.0,0.0,0,0
KINDEX S&P아시아TOP50,A277540,1350000,14985000000.0,0.0,0,0
KINDEX 코스닥150,A354500,1400000,14917000000.0,0.0,0,0
TIGER S&P글로벌헬스케어(합성),A248270,1000000,14875000000.0,0.0,0,0
부산주공,A005030,42397604,14754366192.0,0.0,21198,500
KODEX 바이오,A244580,1440000,14731200000.0,0.0,0,0
QV CHINEXT ETN(H),Q550018,2000000,14730000000.0,0.0,0,0
컨버즈,A109070,3590507,14721078700.0,0.0,1795,500
KODEX 미국달러선물인버스2X,A261260,1740000,14659500000.0,0.0,0,0
녹십자홀딩스2우,A005257,845990,14508728500.0,0.0,422,500
QV 조선 TOP5 ETN,Q550007,2000000,14460000000.0,0.0,0,0
쌍용양회우,A003415,1543685,14309959950.0,0.0,1543,1000
KODEX 건설,A117700,6700000,14304500000.0,0.0,0,0
삼성 미국 중소형 가치주 ETN(H),Q530018,2000000,14290000000.0,0.0,0,0
QV 내수소비 TOP5 ETN,Q550006,2000000,14260000000.0,0.0,0,0
ARIRANG KRX300,A292750,1200000,14226000000.0,0.0,0,0
스카이문스테크놀로지,A033790,17117100,14190075900.0,0.0,8558,500
에스앤더블류,A103230,7200000,14148000000.0,0.0,3600,500
TRUE 레버리지 유로스탁스50 ETN(H),Q570026,2000000,14090000000.0,0.0,0,0
신한 인버스 2X 미국달러 선물 ETN,Q500036,2000000,13950000000.0,0.0,0,0
신한 인버스 금 선물 ETN(H),Q500006,2000000,13800000000.0,0.0,0,0
미래에셋 인버스 미디어엔터 Core5 ETN,Q520015,1000000,13755000000.0,0.0,0,0
유안타제6호스팩,A340360,6845000,13724225000.0,0.0,684,100
ARIRANG 미국나스닥기술주,A287180,900000,13680000000.0,0.0,0,0
삼성 음식료 테마주 ETN,Q530006,2000000,13640000000.0,0.0,0,0
KODEX 최소변동성,A279540,1500000,13597500000.0,0.0,0,0
신한 콩 선물 ETN(H),Q500023,2000000,13580000000.0,0.0,0,0
이에스에이,A052190,45801509,13511445155.0,0.0,22900,500
FOCUS ESG리더스,A285690,2000000,13390000000.0,0.0,0,0
KBSTAR 채권혼합,A183700,240000,13273200000.0,0.0,0,0
삼성 증권 테마주 ETN,Q530009,2000000,13210000000.0,0.0,0,0
파티게임즈,A194510,24488350,13125755600.0,10.930000305175781,12244,500
엔에이치스팩15호,A339950,6540000,13080000000.0,0.0,654,100
미래에셋대우스팩3호,A328380,6482000,13061230000.0,0.0,648,100
삼성 미디어 테마주 ETN,Q530008,2000000,13020000000.0,0.0,0,0
세동,A053060,21411000,13017888000.0,0.0,10705,500
케이비제20호스팩,A342550,6501000,13002000000.0,0.0,650,100
KINDEX 미국WideMoat가치주,A309230,1100000,12980000000.0,0.0,0,0
신한 레버리지 천연가스 선물 ETN,Q500053,1500000,12960000000.0,0.0,0,0
QV 미국 IT TOP5 ETN(H),Q550041,700000,12845000000.0,0.0,0,0
QV 운송 TOP5 ETN,Q550010,2000000,12840000000.0,0.0,0,0
KOSEF 국고채10년레버리지,A167860,90000,12835350000.0,0.0,0,0
한화에스비아이스팩,A317320,4360000,12818400000.0,0.0,436,100
KODEX 코스피100,A237350,650000,12798500000.0,0.0,0,0
QV 레버리지 10년 국채선물 ETN,Q550046,500000,12637500000.0,0.0,0,0
QV 건설 TOP5 ETN,Q550016,2000000,12630000000.0,0.0,0,0
미래에셋 인버스 S&P500 ETN(H),Q590011,2000000,12630000000.0,0.0,0,0
TIGER 일본TOPIX헬스케어(합성),A248260,1000000,12620000000.0,0.0,0,0
미래SCI,A028040,44979502,12549281058.0,0.0,22489,500
유아이디,A069330,11887792,12541620560.0,0.0,5943,500
KOSEF 인도Nifty50(합성),A200250,1200000,12504000000.0,0.0,0,0
TIGER 인도니프티50레버리지(합성),A236350,1500000,12502500000.0,0.0,0,0
TIGER 미국S&P500선물인버스(H),A225030,2000000,12430000000.0,0.0,0,0
TIGER 배당성장,A211560,990000,12399750000.0,0.0,0,0
신한 인버스 다우존스지수 선물 ETN(H),Q500010,2000000,12390000000.0,0.0,0,0
신한제4호스팩,A277480,6010000,12350550000.0,102.75,601,100
신한 인버스 2X 구리 선물 ETN,Q500041,1000000,12330000000.0,0.0,0,0
일정실업,A008500,1200000,12300000000.0,0.0,6000,5000
SMART 선진국MSCI World(합성 H),A208470,1000000,12245000000.0,0.0,0,0
TIGER 우선주,A261140,1500000,12195000000.0,0.0,0,0
TIGER 코스닥150IT,A261060,1020000,12189000000.0,0.0,0,0
삼성 인버스 2X 구리 선물 ETN(H),Q530064,1000000,12175000000.0,0.0,0,0
ARIRANG KS로우사이즈가중TR,A333950,1200000,11988000000.0,0.0,0,0
KBSTAR 모멘텀로우볼,A252730,1200000,11976000000.0,0.0,0,0
유안타제5호스팩,A336060,5930000,11919300000.0,0.0,593,100
KODEX 200미국채혼합,A284430,1040000,11908000000.0,0.0,0,0
신한 인버스 브렌트원유 선물 ETN(H),Q500005,1000000,11860000000.0,0.0,0,0
삼성 인버스 China A50 선물 ETN(H),Q530002,1000000,11845000000.0,0.0,0,0
KODEX WTI원유선물인버스(H),A271050,525000,11838750000.0,0.0,0,0
한화솔루션우,A009835,1123737,11743051650.0,0.0,5618,5000
TIGER 200 에너지화학,A139250,1220000,11730300000.0,0.0,0,0
QV 인버스 레버리지 S&P500 ETN,Q550045,2000000,11730000000.0,0.0,0,0
TRUE 레버리지 엔선물 ETN B,Q570035,1000000,11720000000.0,0.0,0,0
KODEX 미국S&P에너지(합성),A218420,2194000,11639170000.0,0.0,0,0
덕성우,A004835,1392000,11623200000.0,0.0,696,500
TIGER 경기방어채권혼합,A237440,1200000,11442000000.0,0.0,0,0
SK6호스팩,A340350,5710000,11420000000.0,0.0,571,100
KODEX 모멘텀Plus,A244620,1200000,11382000000.0,0.0,0,0
케이비17호스팩,A317030,5461000,11331575000.0,159.61000061035156,546,100
TIGER 200커뮤니케이션서비스,A315270,580000,11295500000.0,0.0,0,0
NPC우,A004255,5280000,11272800000.0,0.0,2640,500
대신밸런스제8호스팩,A336570,5610000,11248050000.0,0.0,561,100
한화우,A000885,479294,11239444300.0,0.0,2396,5000
신한 달러인덱스 선물 ETN(H),Q500011,1000000,11230000000.0,0.0,0,0
KOSEF 200 선물,A152280,980000,11167100000.0,0.0,0,0
TRUE 코스피 커버드풋 ETN B,Q570021,1000000,11080000000.0,0.0,0,0
TIGER 미국나스닥바이오,A203780,600000,11064000000.0,0.0,0,0
TRUE 인버스 HSCEI ETN(H) B,Q570028,1000000,11030000000.0,0.0,0,0
TRUE 엔선물 ETN B,Q570034,1000000,10985000000.0,0.0,0,0
TIGER 200커버드콜ATM,A289480,1200000,10950000000.0,0.0,0,0
한국코퍼레이션,A050540,38785593,10937537226.0,0.0,19392,500
삼성 인버스 2X 금 선물 ETN(H),Q530056,1000000,10780000000.0,0.0,0,0
ARIRANG 우량회사채50 1년,A239660,100000,10778500000.0,0.0,0,0
KINDEX 미국4차산업인터넷(합성 H),A280320,800000,10756000000.0,0.0,0,0
아리온,A058220,38974244,10717917100.0,0.0,19487,500
현대건설우,A000725,98856,10676448000.0,0.0,494,5000
삼양홀딩스우,A000075,304058,10626827100.0,0.0,1520,5000
KODEX 헬스케어,A266420,700000,10601500000.0,0.0,0,0
TIGER 화장품,A228790,3390000,10559850000.0,0.0,0,0
팍스넷,A038160,12240376,10551204112.0,0.0,6120,500
대신밸런스제7호스팩,A332290,5205000,10540125000.0,0.0,520,100
삼양사우,A145995,370070,10472981000.0,0.0,1850,5000
SK4호스팩,A307070,5160000,10449000000.0,112.5,516,100
ARIRANG 고배당주채권혼합,A251600,1100000,10367500000.0,0.0,0,0
한국제7호스팩,A291210,5060000,10322400000.0,136.0,506,100
신한 옥수수 선물 ETN(H),Q500013,2000000,10310000000.0,0.0,0,0
신한 코스피 콘도르 6/10% 콜 2204-01 ETN,Q500044,1000000,10300000000.0,0.0,0,0
파워 코스피100,A140950,520000,10249200000.0,0.0,0,0
미래에셋 인버스 전기전자 Core5 ETN,Q520005,2000000,10230000000.0,0.0,0,0
HANARO e커머스,A322400,950000,10222000000.0,0.0,0,0
코오롱우,A002025,1076390,10214941100.0,0.0,5381,5000
KINDEX 인도네시아MSCI(합성),A256440,1500000,10200000000.0,0.0,0,0
KINDEX 싱가포르리츠,A316300,1000000,10200000000.0,0.0,0,0
TRUE 유로선물 ETN B,Q570037,1000000,10200000000.0,0.0,0,0
TIGER 200 중공업,A139230,5320000,10187800000.0,0.0,0,0
KBSTAR 고배당,A266160,1300000,10172500000.0,0.0,0,0
KODEX TRF5050,A329660,1000000,10150000000.0,0.0,0,0
대신밸런스제6호스팩,A307750,5010000,10145250000.0,0.0,501,100
SK증권우,A001515,3912514,10113848690.0,0.0,1956,500
KODEX TRF7030,A329670,1000000,10105000000.0,0.0,0,0
신한제6호스팩,A333050,5010000,10095150000.0,0.0,501,100
하이제5호스팩,A340120,5020000,10065100000.0,0.0,502,100
계양전기우,A012205,1400000,10052000000.0,0.0,700,500
신한 코스피 월별 양매도 5% 콜 2206-1 ETN,Q500049,1000000,10035000000.0,0.0,0,0
감마누,A192410,24435800,9969806400.0,8.680000305175781,12217,500
신한 코스피 콘도르 4/10% 콜 2204-01 ETN,Q500043,1000000,9885000000.0,0.0,0,0
IBKS제11호스팩,A335890,4790000,9843450000.0,0.0,479,100
신한 코스피 월별 양매도 3% 콜 2206-1 ETN,Q500048,1000000,9795000000.0,0.0,0,0
KINDEX 모닝스타싱가포르리츠채권혼합,A342140,1000000,9750000000.0,0.0,0,0
TRUE 인버스 유로선물 ETN B,Q570038,1000000,9730000000.0,0.0,0,0
남선알미우,A008355,307890,9713929500.0,0.0,153,500
TRUE 인버스 유로스탁스50 ETN(H) B,Q570025,1000000,9680000000.0,0.0,0,0
TIGER 글로벌자원생산기업(합성 H),A276000,1100000,9625000000.0,0.0,0,0
하나머스트제6호스팩,A307160,4590000,9616050000.0,104.75,459,100
삼성머스트스팩3호,A309930,4590000,9593100000.0,95.0,459,100
상상인이안1호스팩,A307870,4750000,9571250000.0,100.75,475,100
삼성 레저 테마주 ETN,Q530007,2000000,9560000000.0,0.0,0,0
QV 인버스 레버리지 MSCI 선진국 ETN,Q550055,700000,9523500000.0,0.0,0,0
